SectorID,Start,End,Duration
FL250,2018-1,2018-9,9
FL250,2018-13,2018-17,5
FL250,2018-19,2018-27,9
FL250,2018-29,2018-34,6
FL250,2018-41,2019-21,33
FL250,2020-1,2020-15,15
FL250,2020-33,2020-37,5
FL250,2020-49,2021-6,10
FL251,2018-50,2019-2,5
FL251,2020-41,2020-47,7
FL252,2018-8,2018-13,6
FL252,2018-15,2018-22,8
FL252,2018-24,2018-35,12
FL252,2018-43,2019-3,13
FL252,2019-11,2019-25,15
FL252,2020-14,2020-17,4
FL252,2020-37,2020-42,6
FL253,2018-47,2019-2,8
FL253,2019-14,2019-18,5
FL253,2019-20,2019-23,4
FL253,2019-48,2019-51,4
FL253,2020-1,2020-5,5
FL253,2020-14,2020-18,5
FL253,2020-23,2020-32,10
FL253,2020-41,2020-44,4
FL254,2018-39,2018-46,8
FL254,2018-48,2019-4,9
FL254,2019-8,2019-11,4
FL254,2019-13,2019-26,14
FL254,2019-28,2019-35,8
FL254,2019-42,2020-1,12
FL254,2020-3,2020-7,5
FL254,2020-14,2020-18,5
FL254,2020-23,2020-32,10
FL254,2020-34,2020-45,12
FL254,2020-50,2021-2,5
FL254,2021-7,2021-13,7
FL255,2018-2,2018-10,9
FL255,2018-16,2018-20,5
FL255,2018-24,2018-31,8
FL255,2018-35,2018-38,4
FL255,2018-47,2019-1,7
FL255,2019-25,2019-32,8
FL255,2020-23,2020-31,9
FL255,2020-39,2021-3,17
FL255,2021-5,2021-13,9
FL256,2018-5,2018-10,6
FL256,2018-13,2018-20,8
FL256,2018-25,2018-28,4
FL256,2018-42,2019-6,17
FL256,2019-9,2019-22,14
FL256,2019-24,2019-28,5
FL256,2019-30,2019-33,4
FL256,2020-17,2021-3,39
FL256,2021-5,2021-13,9
FL257,2018-4,2018-9,6
FL257,2018-11,2018-31,21
FL257,2018-33,2018-38,6
FL257,2018-40,2018-44,5
FL257,2018-46,2019-7,14
FL257,2019-11,2019-14,4
FL257,2019-23,2019-33,11
FL257,2019-45,2019-48,4
FL257,2020-6,2020-9,4
FL257,2020-23,2020-30,8
FL257,2020-32,2020-41,10
FL257,2020-43,2020-48,6
FL257,2020-50,2021-1,4
FL257,2021-3,2021-13,11
FL258,2018-1,2019-12,64
FL258,2019-14,2019-23,10
FL258,2019-27,2019-34,8
FL258,2019-43,2019-46,4
FL258,2020-1,2020-5,5
FL258,2020-7,2020-14,8
FL258,2020-16,2020-26,11
FL258,2020-28,2021-13,38
FL259,2018-1,2018-25,25
FL259,2018-27,2018-42,16
FL259,2018-44,2019-8,17
FL259,2019-24,2019-29,6
FL259,2019-49,2020-13,17
FL259,2020-21,2020-34,14
FL259,2020-36,2020-40,5
FL259,2020-43,2020-49,7
FL259,2020-51,2021-13,15
FL26,2018-7,2018-11,5
FL26,2018-13,2018-29,17
FL26,2018-39,2018-46,8
FL26,2018-49,2019-1,5
FL26,2019-22,2019-25,4
FL26,2019-42,2019-50,9
FL26,2020-7,2020-12,6
FL26,2020-20,2020-23,4
FL260,2018-15,2018-20,6
FL260,2018-24,2018-27,4
FL260,2019-52,2020-4,5
FL261,2018-1,2018-8,8
FL261,2018-11,2018-34,24
FL261,2018-46,2019-2,9
FL261,2019-14,2019-18,5
FL261,2019-22,2019-26,5
FL261,2019-38,2019-45,8
FL261,2019-47,2020-9,15
FL261,2020-14,2020-44,31
FL261,2020-46,2020-49,4
FL262,2018-44,2018-47,4
FL262,2019-11,2019-20,10
FL262,2019-42,2019-45,4
FL262,2020-1,2020-4,4
FL262,2020-25,2020-28,4
FL262,2020-30,2020-35,6
FL262,2020-37,2021-4,20
FL264,2018-1,2018-23,23
FL264,2018-25,2018-35,11
FL264,2018-38,2019-4,19
FL264,2019-13,2019-17,5
FL264,2019-19,2019-24,6
FL264,2019-26,2019-29,4
FL264,2019-31,2019-34,4
FL264,2019-45,2019-52,8
FL264,2020-10,2020-14,5
FL264,2020-16,2020-19,4
FL264,2020-32,2020-40,9
FL264,2020-44,2020-50,7
FL264,2020-52,2021-13,14
FL265,2018-9,2019-4,48
FL265,2019-12,2019-16,5
FL265,2019-18,2019-38,21
FL265,2019-41,2020-4,16
FL265,2020-22,2020-32,11
FL265,2020-37,2021-13,29
FL267,2018-10,2018-13,4
FL267,2018-20,2018-24,5
FL267,2018-52,2019-4,5
FL267,2019-19,2019-22,4
FL267,2020-6,2020-9,4
FL267,2020-11,2020-16,6
FL267,2020-25,2020-29,5
FL267,2020-39,2020-43,5
FL268,2019-20,2019-23,4
FL27,2018-3,2018-27,25
FL27,2018-32,2018-39,8
FL27,2018-49,2019-3,7
FL27,2019-14,2019-33,20
FL27,2019-41,2020-19,31
FL27,2020-27,2020-45,19
FL27,2020-50,2021-13,16
FL270,2018-21,2018-26,6
FL270,2020-52,2021-3,4
FL272,2018-11,2018-15,5
FL272,2018-17,2019-8,44
FL272,2019-10,2019-13,4
FL272,2019-15,2019-31,17
FL272,2019-35,2019-40,6
FL272,2019-42,2020-12,23
FL272,2020-14,2020-41,28
FL272,2020-45,2020-49,5
FL272,2020-51,2021-6,8
FL273,2018-28,2018-33,6
FL273,2018-37,2018-52,16
FL273,2019-14,2019-17,4
FL273,2019-23,2019-26,4
FL273,2019-28,2019-33,6
FL273,2019-40,2019-47,8
FL273,2020-24,2020-28,5
FL273,2020-34,2021-11,30
FL274,2018-28,2018-32,5
FL274,2019-18,2019-21,4
FL274,2019-23,2019-26,4
FL274,2020-25,2020-30,6
FL274,2020-32,2020-36,5
FL274,2020-38,2020-42,5
FL274,2020-48,2020-51,4
FL275,2018-15,2018-23,9
FL275,2018-40,2018-43,4
FL275,2018-45,2018-48,4
FL275,2018-52,2019-5,6
FL275,2019-14,2019-20,7
FL275,2019-45,2020-2,10
FL275,2020-4,2020-7,4
FL275,2020-10,2020-15,6
FL275,2020-19,2020-25,7
FL275,2020-27,2020-32,6
FL275,2020-34,2020-40,7
FL275,2020-42,2021-13,24
FL276,2018-1,2018-4,4
FL276,2018-10,2018-15,6
FL276,2018-30,2018-35,6
FL276,2018-43,2018-46,4
FL276,2020-19,2020-22,4
FL276,2020-24,2020-27,4
FL276,2020-33,2021-13,33
FL277,2018-4,2018-7,4
FL277,2018-33,2018-40,8
FL277,2018-47,2018-52,6
FL277,2019-11,2019-16,6
FL277,2019-41,2019-44,4
FL277,2020-1,2020-4,4
FL277,2020-37,2020-44,8
FL277,2020-48,2021-13,18
FL278,2018-23,2018-26,4
FL278,2018-51,2019-2,4
FL279,2018-26,2018-32,7
FL28,2018-3,2018-6,4
FL28,2018-15,2018-19,5
FL28,2020-15,2020-19,5
FL28,2020-50,2021-13,16
FL280,2018-7,2018-14,8
FL280,2018-31,2018-34,4
FL280,2018-36,2018-48,13
FL280,2018-50,2019-2,5
FL280,2019-12,2019-24,13
FL284,2018-38,2018-47,10
FL284,2019-24,2019-27,4
FL285,2018-1,2018-12,12
FL285,2018-14,2018-24,11
FL285,2018-41,2019-2,14
FL285,2019-4,2019-7,4
FL285,2019-13,2019-36,24
FL285,2019-41,2020-12,24
FL285,2020-14,2020-29,16
FL285,2020-38,2020-41,4
FL285,2020-43,2020-51,9
FL285,2021-1,2021-7,7
FL287,2018-25,2018-28,4
FL287,2020-28,2020-31,4
FL287,2020-37,2020-41,5
FL287,2020-45,2020-50,6
FL288,2018-1,2018-28,28
FL288,2018-30,2018-40,11
FL288,2018-42,2018-51,10
FL288,2019-1,2019-4,4
FL288,2019-6,2019-14,9
FL288,2019-16,2019-30,15
FL288,2019-46,2019-51,6
FL288,2020-19,2020-33,15
FL288,2020-35,2020-41,7
FL288,2020-45,2021-13,21
FL289,2018-5,2018-26,22
FL289,2018-28,2018-31,4
FL289,2018-41,2018-45,5
FL289,2018-47,2019-6,12
FL289,2019-23,2019-27,5
FL289,2019-29,2019-32,4
FL289,2019-42,2019-50,9
FL289,2020-6,2020-9,4
FL289,2020-27,2020-34,8
FL289,2020-36,2021-10,27
FL29,2018-1,2018-6,6
FL29,2018-15,2018-20,6
FL29,2018-27,2018-30,4
FL29,2018-40,2018-44,5
FL29,2020-28,2020-32,5
FL29,2020-37,2020-40,4
FL29,2020-49,2021-8,12
FL290,2018-18,2018-27,10
FL290,2018-43,2018-50,8
FL290,2019-15,2019-18,4
FL290,2019-41,2020-3,15
FL290,2020-47,2020-51,5
FL290,2021-2,2021-13,12
FL291,2019-9,2019-12,4
FL291,2019-24,2019-28,5
FL292,2018-1,2018-32,32
FL292,2018-35,2019-10,28
FL292,2019-12,2019-15,4
FL292,2019-17,2019-27,11
FL292,2019-45,2020-8,16
FL292,2020-10,2020-21,12
FL292,2020-23,2020-31,9
FL292,2020-33,2020-37,5
FL292,2020-43,2021-2,12
FL292,2021-4,2021-13,10
FL293,2018-6,2018-9,4
FL293,2018-28,2018-33,6
FL293,2018-42,2018-49,8
FL293,2018-51,2019-3,5
FL293,2019-23,2019-29,7
FL293,2019-35,2019-38,4
FL293,2019-40,2019-47,8
FL293,2020-32,2020-36,5
FL293,2020-49,2020-52,4
FL293,2021-10,2021-13,4
FL294,2018-3,2018-9,7
FL294,2018-11,2018-15,5
FL294,2018-45,2019-5,13
FL294,2019-46,2019-49,4
FL294,2020-23,2020-30,8
FL294,2020-32,2020-37,6
FL294,2020-50,2021-13,16
FL295,2018-1,2019-4,56
FL295,2019-15,2019-18,4
FL295,2019-22,2019-36,15
FL295,2019-40,2020-24,37
FL295,2020-26,2020-29,4
FL295,2020-34,2021-13,32
FL296,2018-1,2018-32,32
FL296,2018-36,2019-2,19
FL296,2019-26,2019-29,4
FL296,2019-41,2019-46,6
FL296,2019-50,2020-5,8
FL296,2020-9,2020-12,4
FL297,2018-14,2018-19,6
FL297,2018-22,2018-27,6
FL298,2018-6,2018-16,11
FL298,2018-20,2018-25,6
FL298,2019-18,2019-21,4
FL298,2019-23,2019-36,14
FL298,2020-3,2020-6,4
FL298,2020-39,2020-47,9
FL298,2020-52,2021-4,5
FL299,2020-41,2020-45,5
FL299,2020-47,2020-50,4
FL30,2020-30,2020-36,7
FL30,2020-38,2021-13,28
FL300,2019-26,2019-29,4
FL300,2020-25,2020-29,5
FL301,2020-25,2020-29,5
FL301,2020-40,2021-7,20
FL301,2021-9,2021-12,4
FL302,2018-3,2018-13,11
FL302,2018-25,2018-28,4
FL302,2018-37,2018-40,4
FL302,2019-16,2019-22,7
FL302,2020-21,2020-30,10
FL302,2020-33,2020-43,11
FL302,2020-45,2021-2,10
FL304,2018-1,2018-31,31
FL304,2018-33,2018-52,20
FL304,2019-6,2019-31,26
FL304,2020-1,2020-10,10
FL305,2018-1,2018-17,17
FL305,2018-19,2019-32,66
FL305,2019-40,2019-44,5
FL305,2020-1,2020-13,13
FL305,2020-26,2020-30,5
FL305,2020-39,2020-44,6
FL305,2021-4,2021-7,4
FL305,2021-9,2021-13,5
FL309,2018-43,2018-48,6
FL31,2019-27,2019-31,5
FL31,2019-41,2019-44,4
FL31,2020-33,2020-36,4
FL31,2020-48,2020-51,4
FL310,2018-1,2018-6,6
FL310,2018-17,2018-20,4
FL310,2018-28,2018-34,7
FL310,2019-25,2019-31,7
FL310,2020-36,2020-40,5
FL311,2018-4,2018-7,4
FL311,2018-15,2018-18,4
FL311,2019-24,2019-32,9
FL311,2020-2,2020-6,5
FL311,2020-20,2020-25,6
FL311,2020-27,2020-37,11
FL311,2020-39,2020-42,4
FL311,2020-48,2021-13,18
FL312,2018-31,2018-34,4
FL313,2018-4,2018-7,4
FL313,2018-20,2018-24,5
FL315,2018-23,2018-31,9
FL315,2018-33,2018-37,5
FL315,2019-3,2019-6,4
FL315,2019-40,2019-43,4
FL315,2019-51,2020-3,5
FL318,2018-18,2018-33,16
FL318,2018-49,2018-52,4
FL318,2019-8,2019-11,4
FL318,2019-18,2019-29,12
FL318,2019-50,2020-6,9
FL318,2020-16,2020-27,12
FL318,2020-34,2020-37,4
FL318,2020-39,2020-43,5
FL318,2021-1,2021-13,13
FL319,2018-17,2018-20,4
FL319,2019-2,2019-8,7
FL319,2019-22,2019-27,6
FL319,2020-38,2020-41,4
FL319,2021-9,2021-13,5
FL32,2018-1,2018-25,25
FL32,2018-31,2018-34,4
FL32,2018-50,2019-39,42
FL32,2019-44,2019-50,7
FL32,2019-52,2021-13,66
FL320,2018-47,2019-3,9
FL320,2020-46,2020-50,5
FL321,2018-3,2018-7,5
FL321,2018-12,2018-28,17
FL321,2018-30,2018-36,7
FL321,2018-43,2019-3,13
FL321,2019-18,2019-24,7
FL321,2019-26,2019-29,4
FL321,2019-35,2019-42,8
FL321,2019-44,2019-49,6
FL321,2020-23,2020-45,23
FL321,2020-47,2021-8,14
FL321,2021-10,2021-13,4
FL322,2018-2,2018-6,5
FL322,2018-17,2018-24,8
FL322,2018-26,2018-32,7
FL322,2018-37,2018-40,4
FL322,2018-49,2019-5,9
FL322,2019-8,2019-30,23
FL322,2019-37,2020-10,26
FL322,2020-19,2021-13,47
FL323,2018-16,2018-21,6
FL323,2018-40,2018-43,4
FL323,2018-49,2019-2,6
FL323,2019-18,2019-23,6
FL323,2019-41,2019-46,6
FL323,2019-51,2020-9,11
FL323,2020-11,2020-14,4
FL323,2020-16,2020-27,12
FL323,2020-33,2020-44,12
FL323,2020-46,2021-5,12
FL323,2021-10,2021-13,4
FL324,2018-4,2018-8,5
FL324,2018-27,2018-32,6
FL324,2018-38,2018-41,4
FL324,2019-20,2019-27,8
FL325,2018-5,2018-8,4
FL325,2018-10,2018-14,5
FL327,2018-29,2018-32,4
FL327,2020-21,2020-24,4
FL327,2020-27,2020-31,5
FL327,2020-45,2021-6,14
FL327,2021-9,2021-13,5
FL328,2018-4,2018-8,5
FL328,2018-30,2018-35,6
FL328,2018-40,2018-45,6
FL328,2018-47,2018-51,5
FL328,2019-1,2019-4,4
FL328,2019-6,2019-10,5
FL328,2020-44,2020-49,6
FL328,2020-51,2021-5,7
FL329,2018-4,2018-10,7
FL329,2018-15,2018-18,4
FL329,2018-20,2018-25,6
FL329,2018-27,2018-37,11
FL329,2018-39,2018-42,4
FL329,2018-44,2018-51,8
FL329,2019-1,2019-7,7
FL329,2019-9,2019-23,15
FL329,2019-28,2019-32,5
FL329,2019-34,2019-37,4
FL329,2019-47,2020-33,39
FL329,2020-35,2020-40,6
FL329,2020-42,2021-6,17
FL329,2021-8,2021-13,6
FL33,2020-43,2020-46,4
FL33,2020-48,2020-52,5
FL33,2021-2,2021-5,4
FL33,2021-7,2021-10,4
FL331,2018-7,2018-40,34
FL331,2018-48,2018-52,5
FL331,2020-26,2020-40,15
FL331,2020-48,2021-8,13
FL332,2018-5,2018-13,9
FL332,2018-15,2018-25,11
FL332,2018-27,2019-2,28
FL332,2019-6,2019-11,6
FL332,2019-13,2019-17,5
FL332,2019-25,2019-29,5
FL332,2019-50,2020-1,4
FL333,2018-11,2018-17,7
FL333,2018-22,2018-27,6
FL333,2018-44,2018-52,9
FL333,2019-10,2019-28,19
FL333,2020-5,2020-10,6
FL333,2020-23,2020-33,11
FL334,2019-26,2019-29,4
FL334,2019-52,2020-4,5
FL335,2020-48,2020-52,5
FL336,2018-2,2018-38,37
FL336,2018-42,2019-1,12
FL336,2019-19,2019-24,6
FL336,2019-26,2019-29,4
FL336,2019-52,2020-12,13
FL336,2020-20,2020-40,21
FL336,2020-43,2021-8,18
FL336,2021-10,2021-13,4
FL337,2018-10,2018-19,10
FL337,2018-29,2018-34,6
FL337,2018-48,2019-1,6
FL337,2019-6,2019-15,10
FL337,2019-19,2019-23,5
FL337,2019-25,2019-28,4
FL337,2020-2,2020-30,29
FL337,2020-32,2020-43,12
FL337,2020-47,2021-1,7
FL337,2021-3,2021-11,9
FL338,2018-9,2018-14,6
FL338,2018-27,2018-32,6
FL338,2018-38,2018-42,5
FL339,2018-2,2018-8,7
FL339,2018-15,2018-18,4
FL339,2019-17,2019-31,15
FL339,2019-50,2020-2,5
FL339,2020-37,2021-13,29
FL34,2019-14,2019-19,6
FL34,2019-21,2019-25,5
FL34,2019-50,2020-2,5
FL340,2018-18,2018-23,6
FL340,2018-25,2018-34,10
FL340,2018-43,2019-1,11
FL340,2019-9,2019-28,20
FL340,2019-43,2019-46,4
FL340,2019-48,2020-2,7
FL340,2020-9,2020-12,4
FL340,2020-27,2020-30,4
FL340,2020-46,2021-2,9
FL340,2021-4,2021-8,5
FL341,2018-1,2018-13,13
FL341,2018-15,2018-18,4
FL341,2018-20,2018-35,16
FL341,2018-47,2019-7,13
FL341,2019-17,2019-29,13
FL341,2020-3,2020-7,5
FL341,2020-32,2020-35,4
FL341,2020-49,2021-13,17
FL342,2018-4,2018-9,6
FL342,2018-11,2018-23,13
FL342,2018-25,2018-33,9
FL342,2018-50,2019-2,5
FL342,2019-9,2019-26,18
FL342,2019-45,2020-1,9
FL342,2020-6,2020-9,4
FL342,2020-32,2020-35,4
FL343,2018-19,2018-27,9
FL343,2018-29,2018-33,5
FL343,2019-21,2019-24,4
FL343,2019-47,2019-50,4
FL343,2020-18,2020-21,4
FL343,2020-25,2020-28,4
FL346,2020-25,2020-28,4
FL346,2020-43,2020-47,5
FL346,2020-51,2021-2,4
FL347,2018-12,2018-15,4
FL347,2018-19,2018-24,6
FL347,2018-34,2018-38,5
FL347,2018-49,2018-52,4
FL347,2019-10,2019-13,4
FL347,2019-16,2019-19,4
FL347,2019-42,2019-45,4
FL347,2020-2,2020-8,7
FL347,2020-39,2021-13,27
FL348,2018-6,2018-10,5
FL348,2018-12,2018-21,10
FL348,2018-23,2018-26,4
FL348,2018-43,2018-47,5
FL348,2019-24,2019-30,7
FL348,2020-38,2020-41,4
FL348,2020-49,2021-10,14
FL349,2019-19,2019-23,5
FL349,2019-41,2019-44,4
FL349,2019-46,2019-50,5
FL349,2020-17,2020-36,20
FL349,2021-5,2021-9,5
FL35,2020-50,2021-4,7
FL352,2018-36,2018-39,4
FL352,2019-18,2019-22,5
FL352,2019-38,2019-41,4
FL352,2019-46,2019-49,4
FL352,2019-52,2021-13,66
FL353,2018-11,2018-32,22
FL353,2018-34,2018-37,4
FL353,2018-47,2019-7,13
FL353,2019-9,2019-23,15
FL353,2019-25,2019-31,7
FL353,2019-37,2019-45,9
FL353,2019-47,2020-5,11
FL353,2020-9,2020-15,7
FL353,2020-23,2020-29,7
FL353,2020-44,2020-47,4
FL354,2018-1,2018-40,40
FL354,2018-42,2019-4,15
FL354,2019-8,2019-12,5
FL354,2019-14,2019-21,8
FL354,2019-25,2019-32,8
FL354,2020-1,2020-18,18
FL354,2020-20,2020-30,11
FL354,2020-51,2021-9,11
FL355,2018-11,2018-15,5
FL355,2018-17,2018-35,19
FL355,2018-38,2018-41,4
FL355,2018-49,2019-3,7
FL355,2019-13,2019-28,16
FL355,2020-1,2020-6,6
FL356,2018-9,2018-28,20
FL356,2018-30,2018-34,5
FL356,2018-38,2018-42,5
FL356,2018-45,2019-1,9
FL356,2019-19,2019-22,4
FL356,2020-3,2020-32,30
FL356,2020-34,2021-9,28
FL357,2018-27,2018-33,7
FL357,2019-17,2019-21,5
FL357,2019-27,2019-32,6
FL357,2019-37,2019-40,4
FL357,2020-9,2020-13,5
FL358,2018-12,2018-20,9
FL358,2018-28,2018-33,6
FL358,2020-38,2020-42,5
FL358,2020-52,2021-11,12
FL359,2018-4,2018-7,4
FL359,2018-17,2018-23,7
FL359,2018-28,2018-31,4
FL359,2019-24,2019-29,6
FL359,2019-46,2019-50,5
FL359,2021-8,2021-11,4
FL360,2018-1,2018-7,7
FL360,2018-9,2018-13,5
FL360,2018-15,2018-18,4
FL360,2018-33,2018-36,4
FL360,2018-43,2018-46,4
FL360,2019-1,2019-4,4
FL360,2020-11,2020-15,5
FL360,2020-47,2021-13,19
FL361,2018-3,2018-9,7
FL361,2018-13,2018-16,4
FL361,2020-50,2021-2,5
FL362,2018-1,2019-13,65
FL362,2019-15,2019-29,15
FL362,2019-43,2020-7,17
FL362,2020-9,2020-32,24
FL362,2020-34,2021-13,32
FL363,2018-12,2018-16,5
FL363,2018-18,2018-21,4
FL363,2020-26,2020-30,5
FL364,2020-26,2020-31,6
FL365,2018-1,2018-11,11
FL365,2019-26,2019-30,5
FL365,2020-26,2020-29,4
FL366,2018-2,2018-6,5
FL366,2018-8,2018-16,9
FL366,2019-24,2019-27,4
FL366,2020-26,2020-30,5
FL366,2020-36,2020-46,11
FL366,2020-52,2021-3,4
FL367,2018-1,2018-16,16
FL367,2018-18,2018-23,6
FL367,2018-27,2018-33,7
FL367,2018-43,2018-49,7
FL367,2019-20,2019-29,10
FL367,2020-39,2020-43,5
FL367,2020-51,2021-13,15
FL368,2018-4,2018-12,9
FL368,2018-17,2018-29,13
FL368,2018-31,2018-34,4
FL368,2018-36,2019-3,20
FL368,2019-13,2019-18,6
FL368,2019-28,2019-32,5
FL368,2019-45,2019-51,7
FL368,2020-19,2020-30,12
FL369,2018-2,2018-10,9
FL369,2018-12,2018-15,4
FL369,2018-17,2019-4,40
FL369,2019-6,2019-16,11
FL369,2019-25,2019-28,4
FL369,2019-34,2019-40,7
FL369,2019-44,2019-48,5
FL369,2020-8,2020-11,4
FL369,2020-13,2020-17,5
FL369,2020-21,2020-26,6
FL369,2020-32,2020-49,18
FL369,2020-51,2021-11,13
FL37,2019-42,2019-47,6
FL370,2019-36,2019-48,13
FL370,2020-17,2020-20,4
FL370,2020-22,2020-26,5
FL370,2020-45,2020-49,5
FL370,2021-1,2021-7,7
FL371,2018-22,2018-29,8
FL371,2018-45,2018-49,5
FL371,2019-21,2019-27,7
FL371,2020-7,2020-10,4
FL371,2020-15,2020-20,6
FL371,2020-46,2021-1,8
FL371,2021-3,2021-6,4
FL371,2021-8,2021-11,4
FL372,2018-22,2018-26,5
FL372,2019-12,2019-25,14
FL372,2020-2,2020-6,5
FL372,2020-51,2021-13,15
FL373,2018-9,2018-20,12
FL373,2018-26,2018-32,7
FL373,2019-23,2019-27,5
FL373,2019-43,2019-47,5
FL373,2020-12,2020-17,6
FL373,2020-19,2020-31,13
FL374,2019-23,2019-26,4
FL374,2020-23,2020-27,5
FL375,2018-17,2018-27,11
FL375,2018-39,2018-42,4
FL375,2018-48,2019-4,9
FL375,2019-27,2019-31,5
FL375,2019-51,2020-2,4
FL375,2020-26,2020-40,15
FL375,2020-46,2021-1,8
FL377,2018-47,2019-1,7
FL379,2018-27,2018-30,4
FL38,2018-21,2018-25,5
FL38,2018-27,2018-30,4
FL38,2019-8,2019-15,8
FL38,2019-20,2019-27,8
FL38,2019-44,2019-50,7
FL38,2020-18,2020-21,4
FL38,2020-27,2020-30,4
FL38,2021-4,2021-7,4
FL381,2020-50,2021-1,4
FL381,2021-10,2021-13,4
FL386,2018-1,2018-9,9
FL386,2018-11,2019-1,43
FL386,2019-20,2019-35,16
FL386,2019-41,2020-3,15
FL386,2020-5,2020-8,4
FL386,2020-16,2020-27,12
FL386,2020-40,2021-13,26
FL388,2020-22,2020-26,5
FL389,2019-15,2019-19,5
FL39,2018-1,2018-7,7
FL39,2018-9,2018-16,8
FL39,2018-18,2018-23,6
FL39,2018-25,2018-29,5
FL39,2018-31,2018-34,4
FL39,2019-15,2019-23,9
FL39,2019-25,2019-29,5
FL39,2020-3,2020-6,4
FL39,2021-2,2021-13,12
FL390,2018-10,2018-15,6
FL390,2018-19,2018-25,7
FL390,2018-31,2018-35,5
FL390,2018-37,2018-49,13
FL390,2018-51,2019-3,5
FL390,2019-5,2019-13,9
FL390,2019-21,2019-24,4
FL390,2019-31,2019-34,4
FL390,2019-41,2019-45,5
FL390,2020-21,2020-29,9
FL391,2018-4,2018-12,9
FL391,2018-21,2018-29,9
FL391,2019-48,2019-51,4
FL391,2020-15,2020-18,4
FL392,2018-6,2018-10,5
FL392,2018-17,2018-34,18
FL392,2018-43,2019-4,14
FL392,2019-6,2019-13,8
FL392,2019-18,2019-24,7
FL392,2019-26,2019-30,5
FL392,2019-38,2019-48,11
FL392,2019-50,2020-14,17
FL392,2020-16,2020-34,19
FL392,2020-36,2021-8,25
FL392,2021-10,2021-13,4
FL393,2018-8,2018-12,5
FL393,2018-14,2018-44,31
FL393,2018-48,2019-3,8
FL393,2019-5,2019-31,27
FL393,2019-33,2019-37,5
FL393,2019-39,2020-13,27
FL393,2020-15,2021-10,48
FL394,2018-18,2018-21,4
FL394,2018-50,2019-1,4
FL394,2019-12,2019-15,4
FL394,2019-17,2019-26,10
FL394,2020-47,2021-3,9
FL394,2021-6,2021-9,4
FL395,2018-15,2018-38,24
FL395,2018-49,2019-1,5
FL395,2019-13,2019-27,15
FL395,2019-29,2019-32,4
FL395,2019-39,2019-47,9
FL395,2019-52,2020-4,5
FL395,2020-6,2020-11,6
FL395,2020-23,2020-29,7
FL395,2020-31,2020-37,7
FL395,2020-39,2020-43,5
FL395,2020-45,2021-13,21
FL397,2019-19,2019-22,4
FL398,2018-3,2018-31,29
FL398,2018-33,2018-37,5
FL398,2020-11,2020-15,5
FL398,2020-20,2020-24,5
FL398,2020-26,2020-30,5
FL40,2019-17,2019-31,15
FL40,2019-45,2020-2,10
FL405,2018-1,2018-31,31
FL405,2018-33,2020-18,90
FL405,2020-20,2021-8,41
FL406,2018-16,2018-37,22
FL406,2018-39,2019-1,15
FL406,2019-9,2019-32,24
FL406,2019-45,2020-4,12
FL406,2020-8,2020-35,28
FL407,2018-2,2018-7,6
FL407,2018-46,2018-51,6
FL407,2020-18,2020-21,4
FL407,2020-46,2020-50,5
FL408,2018-3,2018-6,4
FL408,2018-8,2019-1,46
FL408,2019-3,2019-19,17
FL408,2019-42,2019-45,4
FL408,2019-51,2020-6,8
FL408,2020-16,2020-24,9
FL408,2020-26,2020-38,13
FL408,2020-51,2021-9,11
FL409,2018-2,2018-6,5
FL409,2018-8,2019-5,50
FL409,2019-7,2019-14,8
FL409,2019-16,2019-20,5
FL409,2019-22,2019-30,9
FL409,2019-32,2019-35,4
FL409,2019-39,2019-46,8
FL409,2019-52,2020-11,12
FL409,2020-14,2020-19,6
FL409,2020-23,2020-26,4
FL409,2020-28,2020-34,7
FL409,2020-50,2021-1,4
FL41,2018-42,2018-45,4
FL41,2018-50,2019-1,4
FL41,2019-17,2019-22,6
FL410,2018-1,2019-7,59
FL410,2019-9,2019-31,23
FL410,2019-33,2019-36,4
FL410,2019-38,2021-13,80
FL414,2018-2,2018-6,5
FL414,2018-15,2019-6,44
FL414,2019-15,2019-27,13
FL414,2019-29,2019-32,4
FL414,2019-41,2019-48,8
FL414,2019-52,2020-8,9
FL414,2020-22,2020-44,23
FL414,2020-46,2021-13,20
FL415,2018-3,2019-7,57
FL415,2019-13,2019-37,25
FL415,2019-43,2019-47,5
FL415,2020-3,2020-9,7
FL415,2020-21,2020-33,13
FL415,2020-36,2020-40,5
FL415,2020-47,2021-6,12
FL416,2018-1,2018-15,15
FL416,2018-23,2018-26,4
FL416,2018-35,2018-40,6
FL416,2018-43,2018-49,7
FL416,2019-18,2019-24,7
FL416,2019-45,2019-50,6
FL416,2020-10,2020-13,4
FL416,2020-20,2020-23,4
FL416,2020-44,2021-13,22
FL417,2018-13,2018-19,7
FL417,2018-21,2018-25,5
FL417,2019-23,2019-27,5
FL417,2020-9,2021-2,46
FL418,2018-3,2018-19,17
FL418,2018-51,2019-3,5
FL418,2020-19,2020-34,16
FL418,2020-36,2021-13,30
FL419,2018-21,2018-31,11
FL419,2018-37,2018-41,5
FL419,2019-21,2019-24,4
FL419,2020-5,2020-9,5
FL419,2020-34,2020-42,9
FL419,2020-44,2021-1,10
FL419,2021-3,2021-13,11
FL42,2018-2,2018-21,20
FL42,2018-23,2018-27,5
FL42,2018-30,2018-34,5
FL42,2018-48,2018-51,4
FL42,2019-15,2019-22,8
FL42,2020-24,2020-27,4
FL420,2018-6,2018-15,10
FL420,2018-17,2018-21,5
FL420,2018-35,2018-40,6
