SectorID,Start,End,Duration
FL221,2021-7,2021-13,7
FL222,2018-10,2018-31,22
FL222,2018-34,2018-41,8
FL222,2018-48,2019-3,8
FL222,2019-13,2019-26,14
FL222,2019-28,2019-34,7
FL222,2019-51,2020-26,28
FL222,2020-28,2020-43,16
FL222,2020-45,2021-6,14
FL222,2021-8,2021-13,6
FL223,2018-1,2018-10,10
FL223,2018-12,2019-33,74
FL223,2019-35,2021-11,81
FL224,2018-1,2018-30,30
FL224,2018-32,2018-37,6
FL224,2018-41,2019-5,17
FL224,2019-16,2019-19,4
FL224,2019-26,2019-32,7
FL224,2019-37,2020-8,24
FL224,2020-14,2020-18,5
FL224,2020-23,2020-27,5
FL224,2020-29,2020-41,13
FL224,2020-47,2020-51,5
FL224,2021-1,2021-8,8
FL224,2021-10,2021-13,4
FL225,2018-1,2018-10,10
FL225,2018-12,2019-13,54
FL225,2019-18,2019-23,6
FL225,2019-27,2019-35,9
FL225,2019-37,2019-50,14
FL225,2019-52,2020-15,16
FL225,2020-22,2021-8,39
FL226,2018-1,2018-4,4
FL226,2018-8,2018-22,15
FL226,2018-26,2018-32,7
FL226,2018-38,2018-52,15
FL226,2019-6,2019-32,27
FL226,2019-39,2020-12,26
FL226,2020-18,2020-33,16
FL226,2020-35,2020-45,11
FL226,2020-47,2021-13,19
FL227,2018-5,2019-29,77
FL227,2019-47,2021-13,71
FL228,2018-1,2018-48,48
FL228,2018-50,2019-29,32
FL228,2019-41,2020-13,25
FL228,2020-20,2021-10,43
FL229,2018-4,2018-10,7
FL229,2018-14,2019-32,71
FL229,2019-43,2021-13,75
FL23,2018-29,2018-37,9
FL23,2018-39,2018-44,6
FL23,2019-15,2019-18,4
FL23,2019-20,2019-23,4
FL23,2019-25,2019-30,6
FL23,2019-32,2019-37,6
FL23,2019-47,2019-50,4
FL23,2019-52,2020-12,13
FL23,2020-14,2020-17,4
FL23,2020-19,2020-42,24
FL23,2020-46,2021-8,15
FL23,2021-10,2021-13,4
FL230,2018-3,2018-10,8
FL230,2018-14,2018-23,10
FL230,2018-27,2018-31,5
FL230,2018-37,2018-43,7
FL230,2018-45,2019-6,14
FL230,2019-15,2019-26,12
FL230,2019-39,2019-50,12
FL230,2019-52,2020-9,10
FL230,2020-11,2020-25,15
FL230,2020-35,2020-44,10
FL230,2020-46,2021-10,17
FL231,2018-2,2018-9,8
FL231,2018-12,2018-37,26
FL231,2018-41,2019-4,16
FL231,2019-13,2019-16,4
FL231,2019-18,2019-28,11
FL231,2019-39,2020-10,24
FL231,2020-16,2021-13,50
FL232,2018-10,2018-14,5
FL232,2018-16,2018-24,9
FL232,2018-26,2019-4,31
FL232,2019-10,2019-14,5
FL232,2019-16,2019-24,9
FL232,2019-26,2019-30,5
FL232,2019-32,2020-10,31
FL232,2020-12,2020-45,34
FL233,2018-1,2018-4,4
FL233,2018-6,2018-9,4
FL233,2018-16,2019-3,40
FL233,2019-22,2019-29,8
FL233,2019-31,2020-9,31
FL233,2020-14,2020-17,4
FL233,2020-19,2021-13,47
FL234,2018-1,2021-10,166
FL235,2018-1,2018-9,9
FL235,2018-13,2018-28,16
FL235,2018-30,2019-3,26
FL235,2019-5,2019-36,32
FL235,2019-38,2021-13,80
FL236,2018-26,2018-30,5
FL237,2018-12,2018-16,5
FL237,2018-19,2018-24,6
FL237,2018-26,2018-32,7
FL237,2018-39,2018-42,4
FL237,2018-48,2018-52,5
FL237,2019-5,2019-11,7
FL237,2019-18,2019-24,7
FL237,2019-52,2020-4,5
FL237,2020-51,2021-4,6
FL237,2021-6,2021-9,4
FL238,2018-1,2018-12,12
FL238,2018-14,2018-21,8
FL238,2018-47,2018-51,5
FL238,2019-7,2019-10,4
FL238,2019-17,2019-20,4
FL238,2019-24,2019-32,9
FL238,2019-50,2020-25,28
FL238,2020-29,2021-11,35
FL239,2018-1,2018-32,32
FL239,2018-42,2019-1,12
FL239,2019-5,2019-30,26
FL239,2019-35,2019-38,4
FL239,2019-40,2020-9,22
FL239,2020-11,2021-13,55
FL24,2018-5,2018-8,4
FL24,2018-28,2018-31,4
FL24,2018-51,2019-9,11
FL24,2019-14,2019-17,4
FL24,2019-23,2019-26,4
FL24,2019-29,2019-32,4
FL24,2019-46,2019-50,5
FL24,2020-27,2020-30,4
FL24,2020-39,2020-42,4
FL24,2021-1,2021-6,6
FL24,2021-8,2021-13,6
FL240,2018-1,2018-31,31
FL240,2018-33,2018-44,12
FL240,2018-46,2019-29,36
FL240,2019-31,2019-34,4
FL240,2019-52,2020-12,13
FL240,2020-14,2021-13,52
FL241,2018-1,2018-8,8
FL241,2018-10,2018-34,25
FL241,2018-40,2018-46,7
FL241,2018-48,2019-4,9
FL241,2019-8,2019-12,5
FL241,2019-14,2019-18,5
FL241,2019-20,2019-30,11
FL241,2019-32,2020-17,38
FL241,2020-19,2021-13,47
FL242,2018-1,2018-10,10
FL242,2018-12,2019-4,45
FL242,2019-6,2019-27,22
FL242,2019-29,2019-32,4
FL242,2019-34,2019-37,4
FL242,2020-1,2020-9,9
FL242,2020-11,2021-13,55
FL243,2018-1,2018-8,8
FL243,2018-11,2018-14,4
FL243,2018-16,2018-20,5
FL243,2018-22,2018-25,4
FL243,2019-15,2019-19,5
FL243,2019-21,2019-25,5
FL243,2019-33,2019-36,4
FL243,2019-44,2019-50,7
FL243,2020-9,2020-12,4
FL243,2020-14,2021-13,52
FL244,2018-1,2018-8,8
FL244,2018-12,2018-18,7
FL244,2019-11,2019-36,26
FL244,2019-39,2021-13,79
FL245,2018-1,2018-9,9
FL245,2018-11,2021-13,159
FL246,2018-1,2018-4,4
FL246,2018-8,2018-16,9
FL246,2018-26,2018-34,9
FL246,2018-36,2019-5,22
FL246,2019-9,2019-31,23
FL246,2019-41,2019-45,5
FL246,2020-2,2020-17,16
FL246,2020-19,2021-8,42
FL246,2021-10,2021-13,4
FL247,2018-1,2018-30,30
FL247,2018-42,2019-34,45
FL247,2019-38,2019-44,7
FL247,2019-46,2019-50,5
FL247,2019-52,2020-6,7
FL247,2020-8,2020-30,23
FL247,2020-32,2021-13,34
FL248,2018-2,2018-6,5
FL248,2018-8,2018-22,15
FL248,2018-35,2018-38,4
FL248,2018-40,2019-6,19
FL248,2019-8,2019-34,27
FL248,2019-36,2019-46,11
FL248,2019-48,2020-31,36
FL248,2020-40,2020-52,13
FL248,2021-2,2021-6,5
FL248,2021-10,2021-13,4
FL249,2018-1,2018-28,28
FL249,2018-34,2018-52,19
FL249,2019-2,2019-25,24
FL249,2019-44,2019-51,8
FL249,2020-1,2020-32,32
FL249,2020-34,2021-13,32
FL25,2018-2,2018-6,5
FL25,2018-10,2018-13,4
FL25,2018-19,2018-41,23
FL25,2018-48,2019-8,13
FL25,2019-10,2019-16,7
FL25,2019-18,2019-29,12
FL25,2019-33,2019-36,4
FL25,2019-38,2020-9,24
FL25,2020-11,2020-16,6
FL25,2020-18,2020-38,21
FL25,2020-44,2021-10,19
FL250,2018-1,2018-9,9
FL250,2018-11,2018-17,7
FL250,2018-19,2018-27,9
FL250,2018-29,2018-39,11
FL250,2018-41,2019-21,33
FL250,2019-27,2019-32,6
FL250,2019-36,2019-41,6
FL250,2019-52,2020-29,30
FL250,2020-31,2020-37,7
FL250,2020-43,2021-10,20
FL251,2018-30,2018-33,4
FL251,2018-43,2019-9,19
FL251,2019-13,2019-17,5
FL251,2020-10,2020-15,6
FL251,2020-33,2020-36,4
FL251,2020-38,2021-5,20
FL251,2021-10,2021-13,4
FL252,2018-2,2018-35,34
FL252,2018-37,2019-3,19
FL252,2019-11,2019-28,18
FL252,2019-30,2019-34,5
FL252,2019-43,2020-2,12
FL252,2020-5,2020-10,6
FL252,2020-12,2020-17,6
FL252,2020-24,2020-29,6
FL252,2020-37,2020-43,7
FL252,2020-49,2021-1,5
FL253,2018-5,2018-8,4
FL253,2018-16,2018-20,5
FL253,2018-28,2018-34,7
FL253,2018-44,2019-2,11
FL253,2019-4,2019-8,5
FL253,2019-14,2019-18,5
FL253,2019-20,2019-23,4
FL253,2019-32,2019-40,9
FL253,2019-48,2019-51,4
FL253,2020-1,2020-18,18
FL253,2020-23,2020-34,12
FL253,2020-36,2020-44,9
FL253,2021-1,2021-7,7
FL253,2021-9,2021-13,5
FL254,2018-14,2018-18,5
FL254,2018-20,2018-24,5
FL254,2018-26,2018-31,6
FL254,2018-33,2019-4,24
FL254,2019-8,2019-26,19
FL254,2019-28,2019-37,10
FL254,2019-39,2020-20,34
FL254,2020-23,2020-45,23
FL254,2020-50,2021-2,5
FL254,2021-7,2021-13,7
FL255,2018-1,2018-10,10
FL255,2018-12,2018-31,20
FL255,2018-33,2018-38,6
FL255,2018-45,2019-1,9
FL255,2019-3,2019-8,6
FL255,2019-12,2019-23,12
FL255,2019-25,2019-34,10
FL255,2020-5,2020-11,7
FL255,2020-15,2020-31,17
FL255,2020-33,2021-3,23
FL255,2021-5,2021-13,9
FL256,2018-5,2018-10,6
FL256,2018-12,2018-23,12
FL256,2018-25,2018-34,10
FL256,2018-36,2019-22,39
FL256,2019-24,2019-28,5
FL256,2019-30,2019-33,4
FL256,2020-5,2021-3,51
FL256,2021-5,2021-13,9
FL257,2018-1,2018-44,44
FL257,2018-46,2019-15,22
FL257,2019-23,2019-36,14
FL257,2019-39,2019-43,5
FL257,2019-45,2020-10,18
FL257,2020-20,2021-13,46
FL258,2018-1,2019-34,86
FL258,2019-43,2020-14,24
FL258,2020-16,2020-26,11
FL258,2020-28,2021-13,38
FL259,2018-1,2019-8,60
FL259,2019-15,2019-29,15
FL259,2019-43,2019-46,4
FL259,2019-49,2021-13,69
FL26,2018-1,2018-4,4
FL26,2018-7,2018-29,23
FL26,2018-39,2018-46,8
FL26,2018-49,2019-4,8
FL26,2019-14,2019-17,4
FL26,2019-22,2019-25,4
FL26,2019-29,2019-32,4
FL26,2019-42,2019-50,9
FL26,2019-52,2020-17,18
FL26,2020-19,2020-29,11
FL26,2021-1,2021-5,5
FL260,2018-3,2018-6,4
FL260,2018-8,2018-21,14
FL260,2018-24,2018-27,4
FL260,2018-41,2018-44,4
FL260,2018-47,2018-50,4
FL260,2019-52,2020-4,5
FL260,2020-15,2020-18,4
FL260,2020-27,2020-30,4
FL260,2020-46,2021-2,9
FL260,2021-4,2021-8,5
FL260,2021-10,2021-13,4
FL261,2018-1,2018-9,9
FL261,2018-11,2018-34,24
FL261,2018-44,2019-2,11
FL261,2019-4,2019-9,6
FL261,2019-14,2019-18,5
FL261,2019-22,2019-31,10
FL261,2019-33,2019-36,4
FL261,2019-38,2020-9,24
FL261,2020-11,2020-44,34
FL261,2020-46,2020-51,6
FL262,2018-17,2018-20,4
FL262,2018-22,2018-30,9
FL262,2018-39,2018-47,9
FL262,2018-49,2019-20,24
FL262,2019-22,2019-25,4
FL262,2019-31,2019-35,5
FL262,2019-42,2019-46,5
FL262,2019-48,2020-7,12
FL262,2020-9,2020-12,4
FL262,2020-19,2020-23,5
FL262,2020-25,2020-35,11
FL262,2020-37,2021-9,25
FL264,2018-1,2018-36,36
FL264,2018-38,2019-4,19
FL264,2019-13,2019-17,5
FL264,2019-19,2019-24,6
FL264,2019-26,2019-34,9
FL264,2019-45,2020-2,10
FL264,2020-8,2020-19,12
FL264,2020-21,2020-25,5
FL264,2020-27,2020-41,15
FL264,2020-44,2021-13,22
FL265,2018-1,2020-7,111
FL265,2020-16,2021-13,50
FL267,2018-4,2018-17,14
FL267,2018-19,2018-25,7
FL267,2018-27,2018-31,5
FL267,2018-33,2018-36,4
FL267,2018-38,2018-41,4
FL267,2018-43,2018-50,8
FL267,2018-52,2019-4,5
FL267,2019-13,2019-28,16
FL267,2019-35,2019-39,5
FL267,2019-51,2020-9,11
FL267,2020-11,2020-22,12
FL267,2020-25,2020-34,10
FL267,2020-37,2020-52,16
FL267,2021-8,2021-13,6
FL268,2018-19,2018-22,4
FL268,2018-24,2018-29,6
FL268,2019-20,2019-29,10
FL268,2020-17,2020-29,13
FL268,2020-35,2020-41,7
FL268,2021-6,2021-13,8
FL269,2018-4,2018-7,4
FL269,2018-24,2018-29,6
FL269,2019-26,2019-29,4
FL269,2020-47,2020-50,4
FL269,2020-52,2021-4,5
FL27,2018-1,2018-27,27
FL27,2018-29,2018-41,13
FL27,2018-43,2018-47,5
FL27,2018-49,2019-3,7
FL27,2019-5,2019-9,5
FL27,2019-11,2019-36,26
FL27,2019-41,2021-13,77
FL270,2018-1,2018-7,7
FL270,2018-9,2018-26,18
FL270,2019-11,2019-16,6
FL270,2019-38,2019-41,4
FL270,2019-43,2019-46,4
FL270,2020-10,2020-13,4
FL270,2020-36,2020-44,9
FL270,2020-48,2021-12,17
FL272,2018-1,2018-7,7
FL272,2018-9,2020-43,139
FL272,2020-45,2021-13,21
FL273,2018-17,2018-23,7
FL273,2018-28,2018-35,8
FL273,2018-37,2018-52,16
FL273,2019-8,2019-12,5
FL273,2019-14,2019-21,8
FL273,2019-23,2019-33,11
FL273,2019-39,2019-52,14
FL273,2020-18,2020-22,5
FL273,2020-24,2020-30,7
FL273,2020-32,2021-11,32
FL274,2018-17,2018-20,4
FL274,2018-28,2018-34,7
FL274,2018-36,2018-39,4
FL274,2018-41,2018-49,9
FL274,2019-14,2019-21,8
FL274,2019-23,2019-38,16
FL274,2019-42,2019-46,5
FL274,2020-6,2020-10,5
FL274,2020-15,2020-18,4
FL274,2020-20,2021-7,40
FL274,2021-9,2021-13,5
FL275,2018-1,2018-5,5
FL275,2018-7,2018-10,4
FL275,2018-13,2018-23,11
FL275,2018-30,2018-48,19
FL275,2018-50,2019-5,8
FL275,2019-12,2019-20,9
FL275,2019-22,2019-34,13
FL275,2019-36,2019-39,4
FL275,2019-45,2020-7,15
FL275,2020-10,2021-13,56
FL276,2018-1,2018-4,4
FL276,2018-6,2018-16,11
FL276,2018-18,2018-25,8
FL276,2018-30,2018-35,6
FL276,2018-37,2019-1,17
FL276,2019-15,2019-25,11
FL276,2019-36,2019-40,5
FL276,2019-42,2019-50,9
FL276,2019-52,2020-5,6
FL276,2020-12,2021-13,54
FL277,2018-4,2018-8,5
FL277,2018-11,2018-17,7
FL277,2018-24,2018-27,4
FL277,2018-33,2018-40,8
FL277,2018-44,2018-52,9
FL277,2019-11,2019-16,6
FL277,2019-26,2019-29,4
FL277,2019-41,2019-44,4
FL277,2020-1,2020-12,12
FL277,2020-29,2020-32,4
FL277,2020-34,2020-45,12
FL277,2020-47,2021-13,19
FL278,2018-18,2018-27,10
FL278,2018-41,2019-4,16
FL278,2019-19,2019-26,8
FL279,2018-9,2018-13,5
FL279,2018-26,2018-34,9
FL28,2018-3,2018-10,8
FL28,2018-12,2018-19,8
FL28,2019-7,2019-10,4
FL28,2020-10,2020-13,4
FL28,2020-15,2020-28,14
FL28,2020-50,2021-13,16
FL280,2018-4,2018-17,14
FL280,2018-19,2018-27,9
FL280,2018-29,2019-29,53
FL280,2020-1,2020-9,9
FL283,2018-40,2018-44,5
FL283,2019-15,2019-20,6
FL284,2018-1,2018-5,5
FL284,2018-11,2018-15,5
FL284,2018-33,2019-3,23
FL284,2019-9,2019-16,8
FL284,2019-18,2019-22,5
FL284,2019-24,2019-29,6
FL284,2019-33,2019-36,4
FL285,2018-1,2018-24,24
FL285,2018-26,2018-31,6
FL285,2018-37,2019-36,52
FL285,2019-38,2020-12,27
FL285,2020-14,2021-11,50
FL286,2018-4,2018-7,4
FL286,2018-39,2018-43,5
FL286,2020-20,2020-23,4
FL286,2021-1,2021-6,6
FL287,2018-25,2018-28,4
FL287,2020-23,2020-33,11
FL287,2020-37,2020-52,16
FL288,2018-1,2019-39,91
FL288,2019-46,2019-51,6
FL288,2020-5,2020-9,5
FL288,2020-11,2020-14,4
FL288,2020-16,2020-43,28
FL288,2020-45,2021-13,21
FL289,2018-5,2018-35,31
FL289,2018-38,2019-6,21
FL289,2019-23,2019-27,5
FL289,2019-29,2019-32,4
FL289,2019-40,2019-50,11
FL289,2019-52,2020-9,10
FL289,2020-11,2020-15,5
FL289,2020-17,2020-21,5
FL289,2020-23,2021-13,43
FL29,2018-1,2018-9,9
FL29,2018-15,2018-20,6
FL29,2018-22,2018-25,4
FL29,2018-27,2018-34,8
FL29,2018-36,2018-48,13
FL29,2019-1,2019-4,4
FL29,2019-6,2019-10,5
FL29,2019-12,2019-15,4
FL29,2019-17,2019-28,12
FL29,2019-36,2019-40,5
FL29,2020-11,2020-14,4
FL29,2020-22,2020-25,4
FL29,2020-27,2020-43,17
FL29,2020-49,2021-11,15
FL290,2018-11,2018-27,17
FL290,2018-35,2018-41,7
FL290,2018-43,2019-2,12
FL290,2019-4,2019-11,8
FL290,2019-15,2019-35,21
FL290,2019-41,2020-3,15
FL290,2020-5,2020-9,5
FL290,2020-13,2020-17,5
FL290,2020-25,2020-30,6
FL290,2020-32,2020-40,9
FL290,2020-42,2020-51,10
FL290,2021-1,2021-13,13
FL291,2018-27,2018-30,4
FL291,2019-1,2019-6,6
FL291,2019-8,2019-32,25
FL291,2019-51,2020-4,6
FL292,2018-1,2018-32,32
FL292,2018-34,2019-27,46
FL292,2019-35,2020-8,26
FL292,2020-10,2020-21,12
FL292,2020-23,2021-13,43
FL293,2018-6,2018-12,7
FL293,2018-28,2018-33,6
FL293,2018-35,2018-38,4
FL293,2018-42,2018-49,8
FL293,2018-51,2019-8,10
FL293,2019-23,2019-31,9
FL293,2019-35,2019-49,15
FL293,2020-26,2020-44,19
FL293,2020-46,2021-5,12
FL293,2021-10,2021-13,4
FL294,2018-1,2018-19,19
FL294,2018-35,2018-39,5
FL294,2018-41,2019-13,25
FL294,2019-19,2019-28,10
FL294,2019-46,2019-49,4
FL294,2020-2,2020-13,12
FL294,2020-18,2020-42,25
FL294,2020-50,2021-13,16
FL295,2018-1,2019-4,56
FL295,2019-6,2021-13,112
FL296,2018-1,2018-32,32
FL296,2018-34,2019-6,25
FL296,2019-21,2019-24,4
FL296,2019-26,2019-29,4
FL296,2019-31,2019-34,4
FL296,2019-37,2019-48,12
FL296,2019-50,2020-16,19
FL296,2020-22,2020-26,5
FL296,2020-48,2021-1,6
FL297,2018-4,2018-12,9
FL297,2018-14,2018-29,16
FL297,2019-19,2019-22,4
FL298,2018-4,2018-18,15
FL298,2018-20,2018-33,14
FL298,2018-47,2018-50,4
FL298,2018-52,2019-8,9
FL298,2019-17,2019-38,22
FL298,2019-42,2019-45,4
FL298,2019-51,2020-13,15
FL298,2020-15,2020-18,4
FL298,2020-23,2020-31,9
FL298,2020-33,2020-37,5
FL298,2020-39,2021-8,22
FL299,2018-40,2018-45,6
FL299,2019-15,2019-21,7
FL299,2020-10,2020-14,5
FL299,2020-29,2020-33,5
FL299,2020-37,2020-50,14
FL299,2020-52,2021-7,8
FL299,2021-9,2021-13,5
FL30,2018-39,2018-42,4
FL30,2019-8,2019-13,6
FL30,2019-16,2019-19,4
FL30,2019-24,2019-27,4
FL30,2019-31,2019-35,5
FL30,2019-47,2019-51,5
FL30,2020-1,2020-6,6
FL30,2020-16,2020-36,21
FL30,2020-38,2021-13,28
FL300,2018-44,2018-49,6
FL300,2019-23,2019-29,7
FL300,2020-18,2020-23,6
FL300,2020-25,2020-31,7
FL300,2020-40,2020-43,4
FL300,2020-50,2021-2,5
FL301,2019-14,2019-17,4
FL301,2019-23,2019-27,5
FL301,2019-39,2019-42,4
FL301,2020-20,2020-23,4
FL301,2020-25,2020-36,12
FL301,2020-38,2021-13,28
FL302,2018-2,2018-13,12
FL302,2018-16,2018-23,8
FL302,2018-25,2018-28,4
FL302,2018-33,2018-44,12
FL302,2018-46,2018-50,5
FL302,2019-16,2019-26,11
FL302,2019-30,2019-33,4
FL302,2019-40,2019-44,5
FL302,2020-6,2020-9,4
FL302,2020-17,2021-2,38
FL302,2021-4,2021-13,10
FL304,2018-1,2018-31,31
FL304,2018-33,2019-32,52
FL304,2019-34,2019-37,4
FL304,2019-46,2019-49,4
FL304,2020-1,2020-10,10
FL304,2020-18,2020-23,6
FL304,2020-29,2020-32,4
FL305,2018-1,2019-33,85
FL305,2019-38,2020-13,28
FL305,2020-15,2020-18,4
FL305,2020-20,2020-30,11
FL305,2020-32,2020-46,15
FL305,2020-48,2021-1,6
FL305,2021-3,2021-13,11
FL306,2018-1,2018-9,9
FL306,2018-21,2018-28,8
FL306,2018-31,2018-34,4
FL306,2018-44,2019-2,11
FL306,2019-25,2019-29,5
FL307,2018-17,2018-20,4
FL307,2018-25,2018-30,6
FL307,2019-28,2019-33,6
FL307,2019-44,2019-49,6
FL308,2018-15,2018-33,19
FL308,2018-38,2018-43,6
FL308,2018-45,2018-50,6
FL309,2018-1,2018-4,4
FL309,2018-10,2018-13,4
FL309,2018-20,2018-23,4
FL309,2018-25,2018-31,7
FL309,2018-35,2019-3,21
FL31,2018-2,2018-6,5
FL31,2018-29,2018-34,6
FL31,2019-27,2019-31,5
FL31,2019-41,2019-44,4
FL31,2019-46,2019-49,4
FL31,2020-27,2020-36,10
FL31,2020-38,2020-46,9
FL31,2020-48,2021-2,7
FL310,2018-1,2018-8,8
FL310,2018-17,2018-21,5
FL310,2018-24,2018-34,11
FL310,2019-18,2019-21,4
FL310,2019-25,2019-31,7
FL310,2019-52,2020-3,4
FL310,2020-29,2020-33,5
FL310,2020-36,2020-40,5
FL310,2020-42,2020-47,6
FL310,2020-49,2021-2,6
FL311,2018-1,2018-7,7
FL311,2018-15,2018-20,6
FL311,2018-27,2018-32,6
FL311,2019-10,2019-16,7
FL311,2019-18,2019-37,20
FL311,2019-39,2019-43,5
FL311,2019-45,2019-48,4
FL311,2019-52,2020-8,9
FL311,2020-20,2021-13,46
FL312,2018-1,2018-5,5
FL312,2018-7,2018-15,9
FL312,2018-19,2018-25,7
FL312,2018-31,2018-42,12
FL312,2018-44,2019-1,10
FL312,2019-31,2019-34,4
FL312,2019-36,2019-39,4
FL312,2019-52,2020-4,5
FL312,2020-20,2020-28,9
FL312,2020-47,2021-5,11
FL313,2018-1,2018-7,7
FL313,2018-20,2018-26,7
FL313,2018-33,2018-38,6
FL313,2019-44,2019-48,5
FL313,2019-51,2020-5,7
FL313,2020-41,2020-46,6
FL313,2020-48,2021-6,11
FL315,2018-17,2019-1,37
FL315,2019-3,2019-13,11
FL315,2019-32,2019-36,5
FL315,2019-40,2019-49,10
FL315,2019-51,2020-3,5
FL315,2020-23,2020-27,5
FL315,2020-32,2020-35,4
FL316,2018-15,2018-23,9
FL316,2019-20,2019-23,4
FL316,2019-25,2019-29,5
FL316,2019-39,2019-43,5
FL316,2019-49,2020-1,5
FL316,2020-26,2020-30,5
FL318,2018-1,2018-6,6
FL318,2018-16,2018-33,18
FL318,2018-35,2018-38,4
FL318,2018-41,2019-3,15
FL318,2019-8,2019-11,4
FL318,2019-17,2019-36,20
FL318,2019-40,2020-9,22
FL318,2020-15,2020-37,23
FL318,2020-39,2020-43,5
FL318,2020-45,2021-13,21
FL319,2018-5,2018-11,7
FL319,2018-16,2018-20,5
FL319,2018-50,2019-8,11
FL319,2019-22,2019-27,6
FL319,2019-29,2019-36,8
FL319,2020-6,2020-10,5
FL319,2020-30,2020-33,4
FL319,2020-36,2020-43,8
FL319,2020-45,2020-48,4
FL319,2021-9,2021-13,5
FL32,2018-1,2018-34,34
FL32,2018-36,2018-40,5
FL32,2018-42,2018-45,4
FL32,2018-47,2019-39,45
FL32,2019-41,2021-13,77
FL320,2018-21,2018-25,5
FL320,2018-47,2019-3,9
FL320,2019-16,2019-24,9
FL320,2020-30,2020-34,5
FL320,2020-36,2020-39,4
FL320,2020-41,2020-44,4
FL320,2020-46,2020-50,5
FL320,2021-7,2021-13,7
FL321,2018-1,2019-3,55
FL321,2019-5,2019-10,6
FL321,2019-18,2019-29,12
FL321,2019-31,2019-42,12
FL321,2019-44,2019-49,6
FL321,2020-21,2020-45,25
FL321,2020-47,2021-13,19
FL322,2018-1,2018-34,34
FL322,2018-36,2018-40,5
FL322,2018-42,2019-6,17
FL322,2019-8,2021-13,110
FL323,2018-1,2018-4,4
FL323,2018-16,2018-30,15
FL323,2018-35,2018-38,4
FL323,2018-40,2018-43,4
FL323,2018-49,2019-3,7
FL323,2019-5,2019-9,5
FL323,2019-11,2019-14,4
FL323,2019-18,2019-23,6
FL323,2019-29,2019-33,5
FL323,2019-36,2019-39,4
FL323,2019-41,2019-46,6
FL323,2019-51,2021-13,67
FL324,2018-3,2018-12,10
FL324,2018-14,2018-18,5
FL324,2018-25,2018-32,8
FL324,2018-38,2018-41,4
FL324,2018-48,2019-5,10
FL324,2019-20,2019-27,8
FL324,2019-34,2019-38,5
FL324,2020-34,2020-37,4
FL325,2018-3,2018-24,22
FL325,2018-38,2018-45,8
FL325,2019-48,2020-4,9
FL325,2020-38,2020-41,4
FL325,2020-45,2020-52,8
FL325,2021-3,2021-6,4
FL326,2018-13,2018-17,5
FL326,2018-37,2018-40,4
FL326,2019-11,2019-15,5
FL326,2020-23,2020-27,5
FL326,2020-48,2021-5,10
FL327,2018-8,2018-11,4
FL327,2018-17,2018-23,7
FL327,2018-27,2018-33,7
FL327,2019-1,2019-7,7
FL327,2019-15,2019-28,14
FL327,2020-2,2020-5,4
FL327,2020-7,2020-11,5
FL327,2020-21,2020-31,11
FL327,2020-39,2020-43,5
FL327,2020-45,2021-13,21
FL328,2018-4,2018-10,7
FL328,2018-18,2018-26,9
FL328,2018-30,2018-35,6
FL328,2018-40,2019-4,17
FL328,2019-6,2019-26,21
FL328,2019-32,2019-37,6
FL328,2019-44,2019-47,4
FL328,2019-52,2020-3,4
FL328,2020-29,2021-7,31
FL329,2018-4,2018-13,10
FL329,2018-15,2018-25,11
FL329,2018-27,2018-37,11
FL329,2018-39,2019-26,40
FL329,2019-28,2019-37,10
FL329,2019-47,2020-33,39
FL329,2020-35,2021-13,31
FL33,2020-23,2020-28,6
FL33,2020-41,2020-52,12
FL33,2021-2,2021-10,9
FL331,2018-7,2019-2,48
FL331,2020-22,2020-44,23
FL331,2020-46,2021-12,19
FL332,2018-3,2019-19,69
FL332,2019-21,2019-29,9
FL332,2019-45,2020-1,9
FL333,2018-1,2018-8,8
FL333,2018-10,2018-18,9
FL333,2018-20,2018-29,10
FL333,2018-31,2018-36,6
FL333,2018-41,2018-52,12
FL333,2019-2,2019-30,29
FL333,2020-1,2020-43,43
FL333,2020-52,2021-13,14
FL334,2019-18,2019-22,5
FL334,2019-26,2019-33,8
FL334,2019-35,2019-38,4
FL334,2019-41,2019-49,9
FL334,2019-52,2020-4,5
FL334,2020-48,2020-52,5
FL334,2021-2,2021-5,4
FL335,2018-24,2018-34,11
FL335,2019-27,2019-32,6
FL335,2020-5,2020-9,5
FL335,2020-12,2020-15,4
FL335,2020-20,2020-23,4
FL335,2020-25,2020-29,5
FL335,2020-40,2021-8,21
FL336,2018-1,2018-40,40
FL336,2018-42,2019-1,12
FL336,2019-4,2019-7,4
FL336,2019-19,2019-24,6
FL336,2019-26,2019-29,4
FL336,2019-36,2019-41,6
FL336,2019-52,2020-14,15
FL336,2020-20,2021-8,41
FL336,2021-10,2021-13,4
FL337,2018-9,2018-26,18
FL337,2018-29,2018-40,12
FL337,2018-48,2019-1,6
FL337,2019-6,2019-15,10
FL337,2019-19,2019-23,5
FL337,2019-25,2019-28,4
FL337,2020-2,2020-43,42
FL337,2020-47,2021-13,19
FL338,2018-1,2018-14,14
FL338,2018-26,2018-32,7
FL338,2018-38,2018-42,5
FL338,2019-30,2019-34,5
FL338,2020-6,2020-10,5
FL339,2018-2,2018-8,7
FL339,2018-10,2018-22,13
FL339,2018-24,2018-29,6
FL339,2018-47,2019-1,7
FL339,2019-7,2019-10,4
FL339,2019-14,2019-36,23
FL339,2019-38,2019-41,4
FL339,2019-43,2020-8,18
FL339,2020-10,2020-13,4
FL339,2020-15,2020-18,4
